11:34:26.899144 config: drop-rate=0.20, max-delay=10ms, seed=1
09:54:08.176927 [queue=2] packet #1, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 9.3ms
09:54:08.183171 [queue=1] packet #5, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:54:08.187351 [queue=0] packet #1, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:54:08.187488 [queue=0] packet #6, 127.0.0.1:8007 -> 127.0.0.1:43331, sz=1013 is dropped
09:54:13.202233 [queue=1] packet #2, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 7.8ms
09:54:13.210519 [queue=0] packet #2, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:54:18.224902 [queue=1] packet #3, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 600µs
09:54:18.226068 [queue=0] packet #3, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:54:23.248863 [queue=1] packet #4, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 1.5ms
09:54:23.251120 [queue=0] packet #4, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:54:28.273010 [queue=1] packet #5, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 1.1ms
09:54:28.275263 [queue=0] packet #5, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:54:33.297144 [queue=1] packet #6, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 1.4ms
09:54:33.299420 [queue=0] packet #6, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:54:38.321096 [queue=1] packet #7, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 3.6ms
09:54:38.325447 [queue=0] packet #7, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:54:43.344987 [queue=1] packet #8, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 6ms
09:54:43.351305 [queue=0] packet #8, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:54:48.369332 [queue=0] packet #9, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
09:54:53.394575 [queue=0] packet #10, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
09:54:58.416870 [queue=1] packet #11, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 2.8ms
09:54:58.420178 [queue=0] packet #11, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:55:03.441020 [queue=1] packet #12, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 1.2ms
09:55:03.443571 [queue=0] packet #12, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:55:08.466419 [queue=0] packet #13, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
09:55:13.488897 [queue=1] packet #14, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 4.3ms
09:55:13.494136 [queue=0] packet #14, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:55:18.512900 [queue=1] packet #15, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=681 is delayed for 3.2ms
09:55:18.517150 [queue=0] packet #15, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=681 is delivered
09:55:23.537103 [queue=1] packet #0, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 2.3ms
09:55:23.540561 [queue=0] packet #0, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:55:28.545199 [queue=0] packet #1, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
09:55:33.561539 [queue=1] packet #2, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 7.7ms
09:55:33.569889 [queue=0] packet #2, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:55:38.564412 [queue=1] packet #3, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 100µs
09:55:38.565717 [queue=0] packet #3, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:55:43.588953 [queue=1] packet #4, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 800µs
09:55:43.590185 [queue=0] packet #4, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:55:48.613138 [queue=1] packet #5, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 5.9ms
09:55:48.619625 [queue=0] packet #5, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:55:53.636993 [queue=1] packet #6, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 9.6ms
09:55:53.647355 [queue=0] packet #6, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:55:58.661742 [queue=1] packet #7, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 6.4ms
09:55:58.669076 [queue=0] packet #7, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:56:03.685118 [queue=1] packet #8, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 3.7ms
09:56:03.689465 [queue=0] packet #8, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:56:08.710952 [queue=1] packet #9, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 9.2ms
09:56:08.721341 [queue=0] packet #9, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:56:13.732995 [queue=0] packet #10, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
09:56:18.756886 [queue=1] packet #11, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 9.7ms
09:56:18.767126 [queue=0] packet #11, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:56:23.780944 [queue=1] packet #12, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 7.8ms
09:56:23.789274 [queue=0] packet #12, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:56:28.805443 [queue=1] packet #13, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 2.7ms
09:56:28.808734 [queue=0] packet #13, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:56:33.828897 [queue=0] packet #14, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
09:56:38.853094 [queue=1] packet #15, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=681 is delayed for 5.2ms
09:56:38.859379 [queue=0] packet #15, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=681 is delivered
09:56:43.877821 [queue=1] packet #0, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 100µs
09:56:43.878985 [queue=0] packet #0, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:56:48.900908 [queue=0] packet #1, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
09:56:53.925945 [queue=1] packet #2, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 8.8ms
09:56:53.935261 [queue=0] packet #2, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:56:58.929118 [queue=0] packet #3, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
09:57:03.934201 [queue=1] packet #4, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 7.1ms
09:57:03.942555 [queue=0] packet #4, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:57:08.937291 [queue=0] packet #5, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
09:57:13.943215 [queue=1] packet #6, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 2.7ms
09:57:13.946605 [queue=0] packet #6, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:57:18.946223 [queue=0] packet #7, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
09:57:23.950606 [queue=1] packet #8, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 8.4ms
09:57:23.959885 [queue=0] packet #8, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:57:28.952969 [queue=0] packet #9, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
09:57:33.956925 [queue=0] packet #10, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
09:57:38.960978 [queue=1] packet #11, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 2.3ms
09:57:38.964246 [queue=0] packet #11, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:57:43.964973 [queue=1] packet #12, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 9.5ms
09:57:43.975249 [queue=0] packet #12, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:57:48.969070 [queue=1] packet #13, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 3.5ms
09:57:48.973389 [queue=0] packet #13, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:57:53.973126 [queue=1] packet #14, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 700µs
09:57:53.974278 [queue=0] packet #14, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:57:58.976689 [queue=0] packet #15, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=681 is dropped
09:58:03.981355 [queue=1] packet #0, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 9.5ms
09:58:03.991761 [queue=0] packet #0, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:58:08.985781 [queue=1] packet #1, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 7.8ms
09:58:08.994209 [queue=0] packet #1, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:58:13.988911 [queue=1] packet #2, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 7.2ms
09:58:13.997226 [queue=0] packet #2, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:58:18.993059 [queue=1] packet #3, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 1.5ms
09:58:18.995401 [queue=0] packet #3, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:58:23.996958 [queue=1] packet #4, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 6.4ms
09:58:24.004242 [queue=0] packet #4, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:58:29.001170 [queue=1] packet #5, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 8.9ms
09:58:29.010528 [queue=0] packet #5, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:58:34.005162 [queue=1] packet #6, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 400µs
09:58:34.006469 [queue=0] packet #6, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:58:39.008967 [queue=1] packet #7, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 6ms
09:58:39.015361 [queue=0] packet #7, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:58:44.012927 [queue=1] packet #8, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 8.7ms
09:58:44.022256 [queue=0] packet #8, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:58:49.017163 [queue=0] packet #9, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
09:58:54.021073 [queue=1] packet #10, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 9.8ms
09:58:54.031519 [queue=0] packet #10, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:58:59.024929 [queue=1] packet #11, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 2.5ms
09:58:59.028466 [queue=0] packet #11, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:59:04.029681 [queue=0] packet #12, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
09:59:09.033053 [queue=1] packet #13, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 8ms
09:59:09.041347 [queue=0] packet #13, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:59:14.036917 [queue=1] packet #14, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 6.2ms
09:59:14.044232 [queue=0] packet #14, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:59:19.040916 [queue=1] packet #15, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=681 is delayed for 5.8ms
09:59:19.047229 [queue=0] packet #15, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=681 is delivered
09:59:24.044921 [queue=1] packet #0, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 3.8ms
09:59:24.049225 [queue=0] packet #0, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:59:29.048944 [queue=1] packet #1, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 8.8ms
09:59:29.058201 [queue=0] packet #1, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:59:34.053052 [queue=1] packet #2, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 1.6ms
09:59:34.055308 [queue=0] packet #2, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:59:39.058265 [queue=0] packet #3, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
09:59:44.061078 [queue=0] packet #4, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
09:59:49.065526 [queue=0] packet #5, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
09:59:54.069208 [queue=1] packet #6, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 4.4ms
09:59:54.074708 [queue=0] packet #6, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
09:59:59.073190 [queue=1] packet #7, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 4.6ms
09:59:59.078519 [queue=0] packet #7, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:00:04.077530 [queue=1] packet #8, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 100µs
10:00:04.078787 [queue=0] packet #8, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:00:09.081173 [queue=1] packet #9, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 4.4ms
10:00:09.086510 [queue=0] packet #9, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:00:14.086133 [queue=1] packet #10, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 0s
10:00:14.086237 [queue=0] packet #10, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:00:19.089395 [queue=1] packet #11, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 5.5ms
10:00:19.095884 [queue=0] packet #11, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:00:24.093131 [queue=0] packet #12, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
10:00:29.097446 [queue=1] packet #13, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 9.1ms
10:00:29.106828 [queue=0] packet #13, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:00:34.101242 [queue=1] packet #14, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 4ms
10:00:34.105573 [queue=0] packet #14, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:00:39.105439 [queue=1] packet #15, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=681 is delayed for 7.8ms
10:00:39.113794 [queue=0] packet #15, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=681 is delivered
10:00:44.110555 [queue=1] packet #0, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 3.6ms
10:00:44.114949 [queue=0] packet #0, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:00:49.112883 [queue=1] packet #1, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 8.3ms
10:00:49.122144 [queue=0] packet #1, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:00:54.118303 [queue=1] packet #2, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 3.5ms
10:00:54.122653 [queue=0] packet #2, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:00:59.123502 [queue=1] packet #3, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 9.9ms
10:00:59.133872 [queue=0] packet #3, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:01:04.125085 [queue=0] packet #4, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
10:01:09.129067 [queue=1] packet #5, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 100µs
10:01:09.130328 [queue=0] packet #5, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:01:14.132913 [queue=1] packet #6, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 1.6ms
10:01:14.135129 [queue=0] packet #6, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:01:19.137039 [queue=1] packet #7, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 9.6ms
10:01:19.147352 [queue=0] packet #7, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:01:24.141014 [queue=1] packet #8, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 8.9ms
10:01:24.150322 [queue=0] packet #8, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:01:29.144947 [queue=1] packet #9, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 1.7ms
10:01:29.147196 [queue=0] packet #9, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:01:34.148939 [queue=1] packet #10, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 7.7ms
10:01:34.157219 [queue=0] packet #10, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:01:39.152998 [queue=1] packet #11, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 6.6ms
10:01:39.160292 [queue=0] packet #11, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:01:44.156960 [queue=1] packet #12, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 8.4ms
10:01:44.166225 [queue=0] packet #12, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:01:49.161005 [queue=1] packet #13, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 2.9ms
10:01:49.164331 [queue=0] packet #13, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:01:54.164867 [queue=1] packet #14, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 8.3ms
10:01:54.174170 [queue=0] packet #14, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:01:59.168850 [queue=1] packet #15, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=681 is delayed for 5ms
10:01:59.174141 [queue=0] packet #15, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=681 is delivered
10:02:04.173094 [queue=1] packet #0, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 9.1ms
10:02:04.182397 [queue=0] packet #0, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:02:09.177142 [queue=1] packet #1, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 1ms
10:02:09.178431 [queue=0] packet #1, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:02:14.181014 [queue=1] packet #2, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 6.4ms
10:02:14.188295 [queue=0] packet #2, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:02:19.185033 [queue=1] packet #3, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 5.7ms
10:02:19.191358 [queue=0] packet #3, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:02:24.189021 [queue=1] packet #4, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 8.1ms
10:02:24.198356 [queue=0] packet #4, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:02:29.192985 [queue=1] packet #5, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 1.7ms
10:02:29.195285 [queue=0] packet #5, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:02:34.197532 [queue=0] packet #6, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
10:02:39.201039 [queue=1] packet #7, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 6.6ms
10:02:39.208312 [queue=0] packet #7, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:02:44.204924 [queue=1] packet #8, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 500µs
10:02:44.206141 [queue=0] packet #8, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:02:49.209270 [queue=1] packet #9, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 500µs
10:02:49.210581 [queue=0] packet #9, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:02:54.213042 [queue=1] packet #10, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 4.1ms
10:02:54.218351 [queue=0] packet #10, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:02:59.236914 [queue=1] packet #11, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 400µs
10:02:59.238135 [queue=0] packet #11, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:03:04.261121 [queue=0] packet #12, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
10:03:09.284926 [queue=0] packet #13, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
10:03:14.308973 [queue=1] packet #14, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 3.6ms
10:03:14.313290 [queue=0] packet #14, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:03:19.332929 [queue=1] packet #15, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=681 is delayed for 300µs
10:03:19.334142 [queue=0] packet #15, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=681 is delivered
10:03:24.346254 [queue=1] packet #0, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 4.7ms
10:03:24.351584 [queue=0] packet #0, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:03:29.368893 [queue=1] packet #1, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 7.2ms
10:03:29.377164 [queue=0] packet #1, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:03:34.373125 [queue=1] packet #2, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 9.8ms
10:03:34.383566 [queue=0] packet #2, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:03:39.377648 [queue=1] packet #3, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 2.5ms
10:03:39.380972 [queue=0] packet #3, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:03:44.380920 [queue=0] packet #4, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
10:03:49.385051 [queue=1] packet #5, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 4.3ms
10:03:49.390360 [queue=0] packet #5, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:03:54.389025 [queue=1] packet #6, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 400µs
10:03:54.390263 [queue=0] packet #6, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:03:59.393065 [queue=1] packet #7, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 8.9ms
10:03:59.402407 [queue=0] packet #7, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:04:04.396990 [queue=0] packet #8, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
10:04:09.400924 [queue=0] packet #9, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
10:04:14.404940 [queue=0] packet #10, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is dropped
10:04:19.410019 [queue=1] packet #11, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 8ms
10:04:19.418501 [queue=0] packet #11, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:04:24.413316 [queue=1] packet #12, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 1.7ms
10:04:24.415735 [queue=0] packet #12, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:04:29.417077 [queue=1] packet #13, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 1.3ms
10:04:29.419375 [queue=0] packet #13, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:04:34.421145 [queue=1] packet #14, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 3.5ms
10:04:34.425492 [queue=0] packet #14, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:04:39.425180 [queue=0] packet #15, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=681 is dropped
10:04:44.428953 [queue=1] packet #0, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 7.1ms
10:04:44.437251 [queue=0] packet #0, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:04:49.434425 [queue=1] packet #1, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 900µs
10:04:49.435729 [queue=0] packet #1, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delivered
10:04:54.437759 [queue=1] packet #2, 127.0.0.1:43331 -> 127.0.0.1:8007, sz=1013 is delayed for 8.7ms
